algoritmo,configuracion,longitud_chars,probabilidad,repeticion,bits_datos,bits_totales,overhead_pct,bits_alterados,estado,mensaje_correcto
fletcher,bloque=32,8,0.1,46,64,128,100.0,12,error_no_corregible,False
fletcher,bloque=32,8,0.1,47,64,128,100.0,13,error_no_corregible,False
fletcher,bloque=32,8,0.1,48,64,128,100.0,13,error_no_corregible,False
fletcher,bloque=32,8,0.1,49,64,128,100.0,10,error_no_corregible,False
fletcher,bloque=32,8,0.1,50,64,128,100.0,15,error_no_corregible,False
fletcher,bloque=32,8,0.1,51,64,128,100.0,8,error_no_corregible,False
fletcher,bloque=32,8,0.1,52,64,128,100.0,13,error_no_corregible,False
fletcher,bloque=32,8,0.1,53,64,128,100.0,14,error_no_corregible,False
fletcher,bloque=32,8,0.1,54,64,128,100.0,9,error_no_corregible,False
fletcher,bloque=32,8,0.1,55,64,128,100.0,13,error_no_corregible,False
fletcher,bloque=32,8,0.1,56,64,128,100.0,16,error_no_corregible,False
fletcher,bloque=32,8,0.1,57,64,128,100.0,13,error_no_corregible,False
fletcher,bloque=32,8,0.1,58,64,128,100.0,11,error_no_corregible,False
fletcher,bloque=32,8,0.1,59,64,128,100.0,7,error_no_corregible,False
fletcher,bloque=32,8,0.1,60,64,128,100.0,7,error_no_corregible,False
fletcher,bloque=32,8,0.1,61,64,128,100.0,10,error_no_corregible,False
fletcher,bloque=32,8,0.1,62,64,128,100.0,17,error_no_corregible,False
fletcher,bloque=32,8,0.1,63,64,128,100.0,7,error_no_corregible,False
fletcher,bloque=32,8,0.1,64,64,128,100.0,12,error_no_corregible,False
fletcher,bloque=32,8,0.1,65,64,128,100.0,10,error_no_corregible,False
fletcher,bloque=32,8,0.1,66,64,128,100.0,7,error_no_corregible,False
fletcher,bloque=32,8,0.1,67,64,128,100.0,13,error_no_corregible,False
fletcher,bloque=32,8,0.1,68,64,128,100.0,12,error_no_corregible,False
fletcher,bloque=32,8,0.1,69,64,128,100.0,11,error_no_corregible,False
fletcher,bloque=32,8,0.1,70,64,128,100.0,6,error_no_corregible,False
fletcher,bloque=32,8,0.1,71,64,128,100.0,19,error_no_corregible,False
fletcher,bloque=32,8,0.1,72,64,128,100.0,14,error_no_corregible,False
fletcher,bloque=32,8,0.1,73,64,128,100.0,14,error_no_corregible,False
fletcher,bloque=32,8,0.1,74,64,128,100.0,17,error_no_corregible,False
fletcher,bloque=32,8,0.1,75,64,128,100.0,12,error_no_corregible,False
fletcher,bloque=32,8,0.1,76,64,128,100.0,9,error_no_corregible,False
fletcher,bloque=32,8,0.1,77,64,128,100.0,15,error_no_corregible,False
fletcher,bloque=32,8,0.1,78,64,128,100.0,15,error_no_corregible,False
fletcher,bloque=32,8,0.1,79,64,128,100.0,11,error_no_corregible,False
fletcher,bloque=32,8,0.1,80,64,128,100.0,7,error_no_corregible,False
fletcher,bloque=32,8,0.1,81,64,128,100.0,16,error_no_corregible,False
fletcher,bloque=32,8,0.1,82,64,128,100.0,12,error_no_corregible,False
fletcher,bloque=32,8,0.1,83,64,128,100.0,9,error_no_corregible,False
fletcher,bloque=32,8,0.1,84,64,128,100.0,12,error_no_corregible,False
fletcher,bloque=32,8,0.1,85,64,128,100.0,17,error_no_corregible,False
fletcher,bloque=32,8,0.1,86,64,128,100.0,11,error_no_corregible,False
fletcher,bloque=32,8,0.1,87,64,128,100.0,13,error_no_corregible,False
fletcher,bloque=32,8,0.1,88,64,128,100.0,12,error_no_corregible,False
fletcher,bloque=32,8,0.1,89,64,128,100.0,12,error_no_corregible,False
fletcher,bloque=32,8,0.1,90,64,128,100.0,11,error_no_corregible,False
fletcher,bloque=32,8,0.1,91,64,128,100.0,20,error_no_corregible,False
fletcher,bloque=32,8,0.1,92,64,128,100.0,12,error_no_corregible,False
fletcher,bloque=32,8,0.1,93,64,128,100.0,8,error_no_corregible,False
fletcher,bloque=32,8,0.1,94,64,128,100.0,12,error_no_corregible,False
fletcher,bloque=32,8,0.1,95,64,128,100.0,11,error_no_corregible,False
fletcher,bloque=32,8,0.1,96,64,128,100.0,16,error_no_corregible,False
fletcher,bloque=32,8,0.1,97,64,128,100.0,9,error_no_corregible,False
fletcher,bloque=32,8,0.1,98,64,128,100.0,7,error_no_corregible,False
fletcher,bloque=32,8,0.1,99,64,128,100.0,12,error_no_corregible,False
fletcher,bloque=32,8,0.1,100,64,128,100.0,17,error_no_corregible,False
fletcher,bloque=32,8,0.1,101,64,128,100.0,8,error_no_corregible,False
fletcher,bloque=32,8,0.1,102,64,128,100.0,10,error_no_corregible,False
fletcher,bloque=32,8,0.1,103,64,128,100.0,11,error_no_corregible,False
fletcher,bloque=32,8,0.1,104,64,128,100.0,11,error_no_corregible,False
fletcher,bloque=32,8,0.1,105,64,128,100.0,8,error_no_corregible,False
fletcher,bloque=32,8,0.1,106,64,128,100.0,15,error_no_corregible,False
fletcher,bloque=32,8,0.1,107,64,128,100.0,10,error_no_corregible,False
fletcher,bloque=32,8,0.1,108,64,128,100.0,8,error_no_corregible,False
fletcher,bloque=32,8,0.1,109,64,128,100.0,10,error_no_corregible,False
fletcher,bloque=32,8,0.1,110,64,128,100.0,13,error_no_corregible,False
fletcher,bloque=32,8,0.1,111,64,128,100.0,14,error_no_corregible,False
fletcher,bloque=32,8,0.1,112,64,128,100.0,14,error_no_corregible,False
fletcher,bloque=32,8,0.1,113,64,128,100.0,9,error_no_corregible,False
fletcher,bloque=32,8,0.1,114,64,128,100.0,15,error_no_corregible,False
fletcher,bloque=32,8,0.1,115,64,128,100.0,14,error_no_corregible,False
fletcher,bloque=32,8,0.1,116,64,128,100.0,15,error_no_corregible,False
fletcher,bloque=32,8,0.1,117,64,128,100.0,11,error_no_corregible,False
fletcher,bloque=32,8,0.1,118,64,128,100.0,15,error_no_corregible,False
fletcher,bloque=32,8,0.1,119,64,128,100.0,17,error_no_corregible,False
fletcher,bloque=32,8,0.1,120,64,128,100.0,10,error_no_corregible,False
fletcher,bloque=32,8,0.1,121,64,128,100.0,10,error_no_corregible,False
fletcher,bloque=32,8,0.1,122,64,128,100.0,14,error_no_corregible,False
fletcher,bloque=32,8,0.1,123,64,128,100.0,10,error_no_corregible,False
fletcher,bloque=32,8,0.1,124,64,128,100.0,11,error_no_corregible,False
fletcher,bloque=32,8,0.1,125,64,128,100.0,13,error_no_corregible,False
fletcher,bloque=32,8,0.1,126,64,128,100.0,16,error_no_corregible,False
fletcher,bloque=32,8,0.1,127,64,128,100.0,16,error_no_corregible,False
fletcher,bloque=32,8,0.1,128,64,128,100.0,7,error_no_corregible,False
fletcher,bloque=32,8,0.1,129,64,128,100.0,12,error_no_corregible,False
fletcher,bloque=32,8,0.1,130,64,128,100.0,18,error_no_corregible,False
fletcher,bloque=32,8,0.1,131,64,128,100.0,9,error_no_corregible,False
fletcher,bloque=32,8,0.1,132,64,128,100.0,15,error_no_corregible,False
fletcher,bloque=32,8,0.1,133,64,128,100.0,16,error_no_corregible,False
fletcher,bloque=32,8,0.1,134,64,128,100.0,11,error_no_corregible,False
fletcher,bloque=32,8,0.1,135,64,128,100.0,13,error_no_corregible,False
fletcher,bloque=32,8,0.1,136,64,128,100.0,8,error_no_corregible,False
fletcher,bloque=32,8,0.1,137,64,128,100.0,12,error_no_corregible,False
fletcher,bloque=32,8,0.1,138,64,128,100.0,6,error_no_corregible,False
fletcher,bloque=32,8,0.1,139,64,128,100.0,13,error_no_corregible,False
fletcher,bloque=32,8,0.1,140,64,128,100.0,9,error_no_corregible,False
fletcher,bloque=32,8,0.1,141,64,128,100.0,11,error_no_corregible,False
fletcher,bloque=32,8,0.1,142,64,128,100.0,18,error_no_corregible,False
fletcher,bloque=32,8,0.1,143,64,128,100.0,12,error_no_corregible,False
fletcher,bloque=32,8,0.1,144,64,128,100.0,9,error_no_corregible,False
fletcher,bloque=32,8,0.1,145,64,128,100.0,11,error_no_corregible,False
fletcher,bloque=32,8,0.1,146,64,128,100.0,13,error_no_corregible,False
fletcher,bloque=32,8,0.1,147,64,128,100.0,10,error_no_corregible,False
fletcher,bloque=32,8,0.1,148,64,128,100.0,10,error_no_corregible,False
fletcher,bloque=32,8,0.1,149,64,128,100.0,17,error_no_corregible,False
fletcher,bloque=32,8,0.1,150,64,128,100.0,14,error_no_corregible,False
fletcher,bloque=32,8,0.1,151,64,128,100.0,11,error_no_corregible,False
fletcher,bloque=32,8,0.1,152,64,128,100.0,19,error_no_corregible,False
fletcher,bloque=32,8,0.1,153,64,128,100.0,13,error_no_corregible,False
fletcher,bloque=32,8,0.1,154,64,128,100.0,12,error_no_corregible,False
fletcher,bloque=32,8,0.1,155,64,128,100.0,15,error_no_corregible,False
fletcher,bloque=32,8,0.1,156,64,128,100.0,11,error_no_corregible,False
fletcher,bloque=32,8,0.1,157,64,128,100.0,10,error_no_corregible,False
fletcher,bloque=32,8,0.1,158,64,128,100.0,10,error_no_corregible,False
fletcher,bloque=32,8,0.1,159,64,128,100.0,15,error_no_corregible,False
fletcher,bloque=32,8,0.1,160,64,128,100.0,16,error_no_corregible,False
fletcher,bloque=32,8,0.1,161,64,128,100.0,14,error_no_corregible,False
fletcher,bloque=32,8,0.1,162,64,128,100.0,11,error_no_corregible,False
fletcher,bloque=32,8,0.1,163,64,128,100.0,19,error_no_corregible,False
fletcher,bloque=32,8,0.1,164,64,128,100.0,8,error_no_corregible,False
fletcher,bloque=32,8,0.1,165,64,128,100.0,9,error_no_corregible,False
fletcher,bloque=32,8,0.1,166,64,128,100.0,17,error_no_corregible,False
fletcher,bloque=32,8,0.1,167,64,128,100.0,17,error_no_corregible,False
fletcher,bloque=32,8,0.1,168,64,128,100.0,9,error_no_corregible,False
fletcher,bloque=32,8,0.1,169,64,128,100.0,17,error_no_corregible,False
fletcher,bloque=32,8,0.1,170,64,128,100.0,11,error_no_corregible,False
fletcher,bloque=32,8,0.1,171,64,128,100.0,13,error_no_corregible,False
fletcher,bloque=32,8,0.1,172,64,128,100.0,10,error_no_corregible,False
fletcher,bloque=32,8,0.1,173,64,128,100.0,15,error_no_corregible,False
fletcher,bloque=32,8,0.1,174,64,128,100.0,15,error_no_corregible,False
fletcher,bloque=32,8,0.1,175,64,128,100.0,18,error_no_corregible,False
fletcher,bloque=32,8,0.1,176,64,128,100.0,11,error_no_corregible,False
fletcher,bloque=32,8,0.1,177,64,128,100.0,19,error_no_corregible,False
fletcher,bloque=32,8,0.1,178,64,128,100.0,14,error_no_corregible,False
fletcher,bloque=32,8,0.1,179,64,128,100.0,6,error_no_corregible,False
fletcher,bloque=32,8,0.1,180,64,128,100.0,10,error_no_corregible,False
fletcher,bloque=32,8,0.1,181,64,128,100.0,13,error_no_corregible,False
fletcher,bloque=32,8,0.1,182,64,128,100.0,9,error_no_corregible,False
fletcher,bloque=32,8,0.1,183,64,128,100.0,10,error_no_corregible,False
fletcher,bloque=32,8,0.1,184,64,128,100.0,14,error_no_corregible,False
fletcher,bloque=32,8,0.1,185,64,128,100.0,15,error_no_corregible,False
fletcher,bloque=32,8,0.1,186,64,128,100.0,21,error_no_corregible,False
fletcher,bloque=32,8,0.1,187,64,128,100.0,18,error_no_corregible,False
fletcher,bloque=32,8,0.1,188,64,128,100.0,13,error_no_corregible,False
fletcher,bloque=32,8,0.1,189,64,128,100.0,11,error_no_corregible,False
fletcher,bloque=32,8,0.1,190,64,128,100.0,18,error_no_corregible,False
fletcher,bloque=32,8,0.1,191,64,128,100.0,12,error_no_corregible,False
fletcher,bloque=32,8,0.1,192,64,128,100.0,16,error_no_corregible,False
fletcher,bloque=32,8,0.1,193,64,128,100.0,15,error_no_corregible,False
fletcher,bloque=32,8,0.1,194,64,128,100.0,20,error_no_corregible,False
fletcher,bloque=32,8,0.1,195,64,128,100.0,15,error_no_corregible,False
fletcher,bloque=32,8,0.1,196,64,128,100.0,9,error_no_corregible,False
fletcher,bloque=32,8,0.1,197,64,128,100.0,14,error_no_corregible,False
fletcher,bloque=32,8,0.1,198,64,128,100.0,19,error_no_corregible,False
fletcher,bloque=32,8,0.1,199,64,128,100.0,17,error_no_corregible,False
fletcher,bloque=32,16,0,0,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,1,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,2,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,3,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,4,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,5,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,6,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,7,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,8,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,9,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,10,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,11,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,12,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,13,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,14,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,15,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,16,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,17,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,18,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,19,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,20,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,21,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,22,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,23,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,24,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,25,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,26,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,27,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,28,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,29,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,30,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,31,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,32,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,33,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,34,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,35,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,36,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,37,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,38,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,39,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,40,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,41,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,42,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,43,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,44,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,45,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,46,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,47,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,48,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,49,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,50,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,51,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,52,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,53,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,54,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,55,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,56,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,57,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,58,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,59,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,60,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,61,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,62,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,63,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,64,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,65,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,66,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,67,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,68,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,69,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,70,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,71,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,72,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,73,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,74,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,75,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,76,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,77,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,78,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,79,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,80,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,81,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,82,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,83,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,84,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,85,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,86,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,87,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,88,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,89,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,90,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,91,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,92,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,93,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,94,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,95,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,96,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,97,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,98,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,99,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,100,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,101,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,102,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,103,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,104,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,105,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,106,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,107,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,108,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,109,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,110,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,111,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,112,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,113,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,114,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,115,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,116,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,117,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,118,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,119,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,120,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,121,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,122,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,123,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,124,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,125,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,126,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,127,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,128,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,129,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,130,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,131,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,132,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,133,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,134,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,135,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,136,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,137,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,138,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,139,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,140,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,141,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,142,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,143,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,144,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,145,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,146,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,147,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,148,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,149,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,150,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,151,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,152,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,153,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,154,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,155,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,156,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,157,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,158,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,159,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,160,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,161,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,162,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,163,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,164,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,165,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,166,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,167,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,168,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,169,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,170,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,171,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,172,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,173,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,174,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,175,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,176,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,177,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,178,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,179,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,180,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,181,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,182,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,183,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,184,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,185,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,186,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,187,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,188,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,189,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,190,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,191,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,192,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,193,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,194,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,195,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,196,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,197,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,198,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0,199,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0.001,0,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0.001,1,128,192,50.0,1,error_no_corregible,False
fletcher,bloque=32,16,0.001,2,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0.001,3,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0.001,4,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0.001,5,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0.001,6,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0.001,7,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0.001,8,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0.001,9,128,192,50.0,3,error_no_corregible,False
fletcher,bloque=32,16,0.001,10,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0.001,11,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0.001,12,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0.001,13,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0.001,14,128,192,50.0,1,error_no_corregible,False
fletcher,bloque=32,16,0.001,15,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0.001,16,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0.001,17,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0.001,18,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0.001,19,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0.001,20,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0.001,21,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0.001,22,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0.001,23,128,192,50.0,1,error_no_corregible,False
fletcher,bloque=32,16,0.001,24,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0.001,25,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0.001,26,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0.001,27,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0.001,28,128,192,50.0,0,sin_error,True
fletcher,bloque=32,16,0.001,29,128,192,50.0,0,sin_error,True
